simTime,platformIndex,x,y,z,vx,vy,vz,damage
980.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
980.0,1,2641134.610765258,-4394269.943418627,4874645.355748367,3541.081298828125,5485.78173828125,3035.982666015625,0.0
980.0,2,-2631249.7114738827,4417180.268423343,-4869704.4528915025,-3540.312255859375,-5472.69873046875,-3041.8056640625,0.0
990.0,1,2676437.458414008,-4339191.759579225,4904730.784996853,3519.48828125,5529.85498046875,2981.103271484375,0.0
990.0,2,-2666545.7773208455,4362232.380029304,-4899849.222697384,-3518.90087890625,-5516.87890625,-2987.1484375,0.0
990.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
990.0,1,2676436.90662883,-4339192.73532184,4904730.22054786,3519.322509765625,5529.56201171875,2980.93408203125,0.0
990.0,2,-2666545.225219892,4362233.346145956,-4899848.653843892,-3518.735107421875,-5516.5888671875,-2986.97802734375,0.0
1000.0,1,2711520.5123308212,-4283679.6836768575,4934263.47934733,3497.3984375,5573.04833984375,2925.717529296875,0.0
1000.0,2,-2701623.86374698,4306849.4645901285,-4929443.448244219,-3496.992431640625,-5560.1875,-2931.98095703125,0.0
1000.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1000.0,1,2711519.9795558406,-4283680.649280166,4934262.931457813,3497.23388671875,5572.75341796875,2925.551513671875,0.0
1000.0,2,-2701623.3305186285,4306850.420666279,-4929442.895899835,-3496.82763671875,-5559.8955078125,-2931.8134765625,0.0
1010.0,1,2746381.050834457,-4227738.640932138,4963240.710102873,3474.98046875,5615.6484375,2870.004150390625,0.0
1010.0,2,-2736481.2464325833,4251036.399905752,-4958484.3775218455,-3474.755615234375,-5602.90869140625,-2876.48291015625,0.0
1010.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1010.0,1,2746380.5044822306,-4227739.631163463,4963240.166493276,3474.816650390625,5615.35107421875,2869.84130859375,0.0
1010.0,2,-2736480.6995213493,4251037.380678796,-4958483.829179839,-3474.59130859375,-5602.6142578125,-2876.318603515625,0.0
1020.0,1,2781015.7651914717,-4171374.6203993503,4991659.218744833,3452.235595703125,5657.65087890625,2813.96923828125,0.0
1020.0,2,-2771114.613129744,4194799.118377079,-4986968.723141724,-3452.19140625,-5645.0380859375,-2820.66015625,0.0
1020.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1020.0,1,2781015.2216317346,-4171375.6177128814,4991658.685645991,3452.072509765625,5657.3515625,2813.8095703125,0.0
1020.0,2,-2771114.068889543,4194800.106322288,-4986968.185149668,-3452.028076171875,-5644.74169921875,-2820.4990234375,0.0
1030.0,1,2815421.412589197,-4114593.60107726,5019515.82810186,3429.165771484375,5699.0517578125,2757.619140625,0.0
1030.0,2,-2805520.7167351497,4138143.542946145,-5014893.278445345,-3429.301513671875,-5686.5712890625,-2764.51953125,0.0
1030.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1030.0,1,2815420.8718722975,-4114594.6053640055,5019515.305572861,3429.00341796875,5698.75,2757.46240234375,0.0
1030.0,2,-2805520.1752164937,4138144.537958561,-5014892.750864516,-3429.13916015625,-5686.2724609375,-2764.361572265625,0.0
1040.0,1,2849594.751051405,-4057401.6210960425,5046807.418350116,3405.7724609375,5739.8466796875,2700.9599609375,0.0
1040.0,2,-2839696.3102704342,4081075.656239339,-5042254.893058849,-3406.087890625,-5727.50390625,-2708.06689453125,0.0
1040.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1040.0,1,2849594.2132277903,-4057402.632246138,5046806.906448833,3405.611083984375,5739.54296875,2700.806640625,0.0
1040.0,2,-2839695.7715240023,4081076.65821308,-5042254.375949402,-3405.92626953125,-5727.203125,-2707.912109375,0.0
1050.0,1,2883532.5560592962,-3999804.759619939,5073530.933529316,3382.0576171875,5780.03173828125,2643.998779296875,0.0
1050.0,2,-2873638.1634886526,4023601.4825109327,-5069050.479537449,-3382.552001953125,-5767.83203125,-2651.30859375,0.0
1050.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1050.0,1,2883532.021178945,-3999805.7775230235,5073530.432312392,3381.89697265625,5779.72607421875,2643.8486328125,0.0
1050.0,2,-2873637.6275646943,4023602.4913395857,-5069049.972958373,-3382.391357421875,-5767.529296875,-2651.156982421875,0.0
1060.0,1,2917231.6208513035,-3941809.1361838994,5099683.3818808375,3358.02294921875,5819.6025390625,2586.741455078125,0.0
1060.0,2,-2907343.063175751,3965727.087003343,-5095277.0137176765,-3358.69580078125,-5807.5517578125,-2594.251220703125,0.0
1060.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1060.0,1,2917231.088964107,-3941810.160728899,5099682.89140371,3357.86328125,5819.294921875,2586.594482421875,0.0
1060.0,2,-2907342.5301244743,3965728.1025797436,-5095276.51772682,-3358.535888671875,-5807.24658203125,-2594.1025390625,0.0
1070.0,1,2950688.7567227413,-3883420.910025708,5125261.836178567,3333.670166015625,5858.55517578125,2529.194580078125,0.0
1070.0,2,-2940807.813452209,3907458.5753025883,-5120931.535062799,-3334.520751953125,-5846.65869140625,-2536.90087890625,0.0
1070.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1070.0,1,2950688.227878392,-3883421.941100876,5125261.356495414,3333.511474609375,5858.24560546875,2529.05078125,0.0
1070.0,2,-2940807.2833236703,3907459.5975188464,-5120931.04971682,-3334.36181640625,-5846.3515625,-2536.75537109375,0.0
1080.0,1,2983900.79332374,-3824646.279414396,5150263.4340521665,3309.00146484375,5896.88671875,2471.36474609375,0.0
1080.0,2,-2974029.2360732546,3848802.092689737,-5146011.147001078,-3310.02880859375,-5885.1494140625,-2479.263916015625,0.0
1080.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1080.0,1,2983900.2675717496,-3824647.316907381,5150262.965215969,3308.84375,5896.5751953125,2471.224365234375,0.0
1080.0,2,-2974028.7089173803,3848803.121437283,-5146010.672355495,-3309.87060546875,-5884.84033203125,-2479.121826171875,0.0
1090.0,1,3016864.578956197,-3765491.4809749676,5174685.378303146,3284.0185546875,5934.59228515625,2413.25830078125,0.0
1090.0,2,-3007004.1707283612,3789763.8234883323,-5170513.017257173,-3285.2216796875,-5923.01953125,-2421.34716796875,0.0
1090.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1090.0,1,3016864.0563458544,-3765492.5247727577,5174684.920365604,3283.86181640625,5934.27880859375,2413.121337890625,0.0
1090.0,2,-3007003.6465949104,3789764.858657925,-5170512.553366309,-3285.064453125,-5922.70849609375,-2421.208251953125,0.0
1100.0,1,3049576.9808693714,-3705962.7890091594,5198524.937213191,3258.72314453125,5971.66845703125,2354.882080078125,0.0
1100.0,2,-3039729.475339725,3730349.9904076937,-5194434.378176307,-3260.101318359375,-5960.26513671875,-2363.15673828125,0.0
1100.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1100.0,1,3049576.461449771,-3705963.8389981417,5198524.490224762,3258.5673828125,5971.35302734375,2354.748291015625,0.0
1100.0,2,-3039728.9542782977,3730351.03188942,-5194433.925093293,-3259.945068359375,-5959.95263671875,-2363.02099609375,0.0
1110.0,1,3082034.8855543323,-3646066.514812696,5221779.44484516,3233.117431640625,6008.11181640625,2296.24267578125,0.0
1110.0,2,-3072202.0263598273,3670566.853882233,-5217772.527041378,-3234.66943359375,-5996.88330078125,-2304.69921875,0.0
1110.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1110.0,1,3082034.369374276,-3646067.5708787297,5221779.0088550635,3232.962646484375,6007.79443359375,2296.112060546875,0.0
1110.0,2,-3072201.508419786,3670567.901565604,-5217772.084818177,-3234.51416015625,-5996.568359375,-2304.56689453125,0.0
1120.0,1,3114235.1990370275,-3585809.005988999,5244446.3013365455,3207.203369140625,6043.91845703125,2237.346435546875,0.0
1120.0,2,-3104418.719067947,3610420.711406987,-5240524.826382963,-3208.927978515625,-6032.86962890625,-2245.9814453125,0.0
1120.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1120.0,1,3114234.686145334,-3585810.0680171424,5244445.876392719,3207.049560546875,6043.599609375,2237.21923828125,0.0
1120.0,2,-3104418.204298728,3610421.765180647,-5240524.395070322,-3208.773681640625,-6032.55322265625,-2245.852294921875,0.0
1130.0,1,3146174.8471704097,-3525196.6457589837,5266522.973185246,3180.982666015625,6079.0849609375,2178.2001953125,0.0
1130.0,2,-3136376.4678660254,3549917.8968688976,-5262688.704282035,-3182.879150390625,-6068.220703125,-2187.009521484375,0.0
1130.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1130.0,1,3146174.337615458,-3525197.7136339317,5266522.559334385,3180.829833984375,6078.76416015625,2178.076171875,0.0
1130.0,2,-3136375.9563166476,3549918.95662107,-5262688.283929494,-3182.7255859375,-6067.90234375,-2186.8837890625,0.0
1140.0,1,3177850.7759245234,-3464235.8522682036,5288006.993527904,3154.457763671875,6113.60791015625,2118.810546875,0.0
1140.0,2,-3168072.206572684,3489064.7798750545,-5284261.654665482,-3156.5244140625,-6102.93310546875,-2127.79052734375,0.0
1140.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1140.0,1,3177850.269754515,-3464236.925874017,5288006.590815406,3154.305908203125,6113.28564453125,2118.68994140625,0.0
1140.0,2,-3168071.6982920594,3489065.8454933,-5284261.245321375,-3156.3720703125,-6102.61279296875,-2127.66796875,0.0
1150.0,1,3209259.951675896,-3402933.0778898713,5308895.962410438,3127.63037109375,6147.48388671875,2059.184326171875,0.0
1150.0,2,-3199502.888716994,3427867.7650765786,-5305241.237594401,-3129.8662109375,-6137.0029296875,-2068.33056640625,0.0
1150.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1150.0,1,3209259.4489388387,-3402934.157110071,5308895.570880463,3127.479736328125,6147.16015625,2059.067138671875,0.0
1150.0,2,-3199502.3837538688,3427868.836447808,-5305240.839305856,-3129.714599609375,-6136.681640625,-2068.21142578125,0.0
1160.0,1,3240399.361495327,-3341294.8085250407,5329187.547051133,3100.5029296875,6180.7099609375,1999.328125,0.0
1160.0,2,-3230665.4878307427,3366333.2914890903,-5325625.079545028,-3102.90625,-6170.427734375,-2008.63671875,0.0
1160.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1160.0,1,3240398.8622389757,-3341295.8932426097,5329187.166746539,3100.35302734375,6180.38427734375,1999.2142333984375,0.0
1160.0,2,-3230664.9862336772,3366334.3684996706,-5325624.6923579555,-3102.755615234375,-6170.10400390625,-2008.520751953125,0.0
1170.0,1,3271266.0134341936,-3279327.562899475,5348879.482095874,3073.0771484375,6213.2822265625,1939.248779296875,0.0
1170.0,2,-3261556.997739662,3304467.8318097726,-5345410.873682401,-3075.646728515625,-6203.203125,-1948.7154541015625,0.0
1170.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1170.0,1,3271265.5177060617,-3279328.65299687,5348879.113058232,3072.928466796875,6212.95458984375,1939.1383056640625,0.0
1170.0,2,-3261556.4995570225,3304468.914345438,-5345410.497641471,-3075.4970703125,-6202.8779296875,-1948.6029052734375,0.0
1180.0,1,3301856.9368093796,-3217037.891857398,5367969.569865739,3045.35546875,6245.19775390625,1878.9530029296875,0.0
1180.0,2,-3292174.43285347,3242277.8917306997,-5364596.380126573,-3048.089599609375,-6235.32666015625,-1888.5736083984375,0.0
1180.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1180.0,1,3301856.444656759,-3217038.987216573,5367969.212135359,3045.207763671875,6244.86865234375,1878.845947265625,0.0
1180.0,2,-3292173.938133415,3242278.9796766466,-5364596.015275223,-3047.941162109375,-6235.0,-1888.46435546875,0.0
1190.0,1,3332169.1824867898,-3154432.377652272,5386455.680596937,3017.33984375,6276.453125,1818.44775390625,0.0
1190.0,2,-3322514.8284547306,3179770.009248947,-5383179.4262114605,-3020.237060546875,-6266.79443359375,-1828.2177734375,0.0
1190.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1190.0,1,3332168.693956702,-3154433.47815468,5386455.334212803,3017.193359375,6276.123046875,1818.3441162109375,0.0
1190.0,2,-3322514.337245231,3179771.1024897825,-5383179.072591894,-3020.089599609375,-6266.46630859375,-1828.1119384765625,0.0
1200.0,1,3362199.3383024316,-3091518.738761262,5404335.417672674,2988.88720703125,6306.71435546875,1757.639404296875,0.0
1200.0,2,-3352574.7533352934,3116951.8523930954,-5401157.564389448,-2991.94482421875,-6297.27392578125,-1767.5523681640625,0.0
1200.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1210.0,1,3391945.9536470477,-3028300.301536774,5421607.792848407,2960.43603515625,6336.97314453125,1696.835693359375,0.0
1210.0,2,-3382352.7483388735,3053826.726427394,-5418529.784209408,-2963.654052734375,-6327.75146484375,-1706.8916015625,0.0
1210.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1210.0,1,3391945.472502127,-3028301.4119681227,5421607.469268618,2960.29150390625,6336.6396484375,1696.7388916015625,0.0
1210.0,2,-3382352.264293568,3053827.8299097153,-5418529.4531750595,-2963.509033203125,-6327.419921875,-1706.79248046875,0.0
1220.0,1,3421404.6911369264,-2964787.054755266,5438269.876466704,2931.552001953125,6366.2314453125,1635.7425537109375,0.0
1220.0,2,-3411844.450134007,2990404.557350445,-5435293.0890850015,-2934.92822265625,-6357.234375,-1645.9346923828125,0.0
1220.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1220.0,1,3421404.2137541184,-2964788.169971389,5438269.564342394,2931.408935546875,6365.89697265625,1635.6492919921875,0.0
1220.0,2,-3411843.969741914,2990405.6657783026,-5435292.769401576,-2934.7841796875,-6356.90185546875,-1645.8389892578125,0.0
1230.0,1,3450573.1754992073,-2900984.593630135,5454320.147667614,2902.383544921875,6394.818359375,1574.4674072265625,0.0
1230.0,2,-3441047.468009954,2926690.906993947,-5451445.919991711,-2905.91552734375,-6386.05029296875,-1584.7911376953125,0.0
1230.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1230.0,1,3450572.7019245084,-2900985.7135106474,5454319.847032584,2902.241455078125,6394.482421875,1574.3775634765625,0.0
1230.0,2,-3441046.9913182002,2926692.020249842,-5451445.6116964305,-2905.7724609375,-6385.7158203125,-1584.6988525390625,0.0
1240.0,1,3479448.5695437347,-2836899.6467217333,5469756.819588753,2872.93212890625,6422.73095703125,1513.0169677734375,0.0
1240.0,2,-3469958.945903308,2862692.4644158636,-5466986.443954207,-2876.618408203125,-6414.1953125,-1523.4676513671875,0.0
1240.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1240.0,1,3479448.0998228937,-2836900.771145832,5469756.5304755205,2872.791259765625,6422.3935546875,1512.9305419921875,0.0
1240.0,2,-3469958.472958776,2862693.5823817994,-5466986.147082986,-2876.4765625,-6413.85986328125,-1523.3787841796875,0.0
1250.0,1,3508028.0592980236,-2772538.9696850367,5484578.174558565,2843.20068359375,6449.966796875,1451.3983154296875,0.0
1250.0,2,-3498576.0503302915,2798415.9467716706,-5481912.896606821,-2847.0390625,-6441.66748046875,-1461.9710693359375,0.0
1250.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1250.0,1,3508027.593476492,-2772540.0985314883,5484577.896998289,2843.06103515625,6449.6279296875,1451.3153076171875,0.0
1250.0,2,-3498575.5811796477,2798417.069329162,-5481912.611194333,-2846.898193359375,-6441.33056640625,-1461.8857421875,0.0
1260.0,1,3536308.85427969,-2707909.344541399,5498782.564281376,2813.191162109375,6476.52294921875,1389.6181640625,0.0
1260.0,2,-3526895.9706665757,2733868.098602522,-5496223.582399767,-2817.1796875,-6468.4638671875,-1400.3084716796875,0.0
1260.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1260.0,1,3536308.3924026527,-2707910.4776885747,5498782.298303931,2813.052734375,6476.1826171875,1389.5386962890625,0.0
1260.0,2,-3526895.505356262,2733869.225632624,-5496223.308479425,-2817.0400390625,-6468.12548828125,-1400.2265625,0.0
1270.0,1,3564288.1877673147,-2643017.5789479967,5512368.410014742,2782.90625,6502.39697265625,1327.6837158203125,0.0
1270.0,2,-3554915.9194256887,2669055.6911206297,-5509916.8747976925,-2787.042724609375,-6494.58154296875,-1338.4866943359375,0.0
1270.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1270.0,1,3564287.72987968,-2643018.7162738917,5512368.155648689,2782.76904296875,6502.0556640625,1327.607666015625,0.0
1270.0,2,-3554915.458001893,2669056.822503928,-5509916.612401617,-2786.904296875,-6494.24169921875,-1338.408203125,0.0
1280.0,1,3591963.317069601,-2577870.5054649827,5525334.202738829,2752.348388671875,6527.58642578125,1265.601806640625,0.0
1280.0,2,-3582633.1325359256,2603985.521491828,-5522991.216470492,-2756.630615234375,-6520.0185546875,-1276.5125732421875,0.0
1280.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1280.0,1,3591962.8632159275,-2577871.6468472877,5525333.960011391,2752.21240234375,6527.244140625,1265.5291748046875,0.0
1280.0,2,-3582632.6750445403,2603986.657108526,-5522990.965629512,-2756.493408203125,-6519.67724609375,-1276.4376220703125,0.0
1290.0,1,3619331.523792701,-2512474.98082044,5537678.503317804,2721.519775390625,6552.08935546875,1203.37939453125,0.0
1290.0,2,-3610044.8696157737,2538664.4121155473,-5535445.119476452,-2725.945556640625,-6544.771484375,-1214.3931884765625,0.0
1290.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1290.0,1,3619331.0740174274,-2512476.1261362485,5537678.272254889,2721.385009765625,6551.74560546875,1203.3104248046875,0.0
1290.0,2,-3610044.4161026175,2538665.55184519,-5535444.880220137,-2725.8095703125,-6544.4296875,-1214.3216552734375,0.0
1300.0,1,3646390.1141061136,-2446837.88517285,5549399.942653364,2690.423095703125,6575.90283203125,1141.023681640625,0.0
1300.0,2,-3637148.4142481335,2473099.2099018553,-5547277.165437757,-2694.989990234375,-6568.8388671875,-1152.1353759765625,0.0
1300.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1300.0,1,3646389.6684532245,-2446839.0342991585,5549399.723279565,2690.289306640625,6575.5576171875,1140.9581298828125,0.0
1300.0,2,-3637147.9647586015,2473100.3536238037,-5547276.937794374,-2694.855224609375,-6568.49560546875,-1152.0673828125,0.0
1310.0,1,3673136.4190062685,-2380966.121372314,5560497.221830313,2659.060791015625,6599.02490234375,1078.54150390625,0.0
1310.0,2,-3663941.074252427,2407296.7855467023,-5558486.005708159,-2663.7666015625,-6592.2177734375,-1089.7462158203125,0.0
1310.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1310.0,1,3673135.977519497,-2380967.2741856934,5560497.01416888,2658.92822265625,6598.6787109375,1078.4794921875,0.0
1310.0,2,-3663940.628831723,2407297.933139809,-5558485.789704693,-2663.633056640625,-6591.87353515625,-1089.681640625,0.0
1320.0,1,3699567.7945788074,-2314866.6142189545,5570969.112254093,2627.43505859375,6621.453125,1015.9400634765625,0.0
1320.0,2,-3690420.1819557496,2341264.0328039345,-5569070.36153296,-2632.277587890625,-6614.90673828125,-1027.232666015625,0.0
1320.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1320.0,1,3699567.357301597,-2314867.770595681,5570968.916326976,2627.303955078125,6621.10595703125,1015.881591796875,0.0
1320.0,2,-3690419.7406487903,2341265.184146678,-5569070.157195083,-2632.145263671875,-6614.56103515625,-1027.171630859375,0.0
1330.0,1,3725681.622258868,-2248546.309719923,5580814.455780501,2595.549072265625,6643.18603515625,953.226318359375,0.0
1330.0,2,-3716583.0944620897,2275007.867755376,-5579029.024201131,-2600.525634765625,-6636.90234375,-964.6017456054688,0.0
1330.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1330.0,1,3725681.189234342,-2248547.4695359487,5580814.271608286,2595.419189453125,6642.837890625,953.1713256835938,0.0
1330.0,2,-3716582.657313558,2275009.022725835,-5579028.8315532375,-2600.39453125,-6636.5556640625,-964.5442504882812,0.0
1340.0,1,3751475.3090894492,-2182012.1743444037,5590032.164837196,2563.40478515625,6664.22119140625,890.4072875976562,0.0
1340.0,2,-3742427.193920122,2208535.2280784803,-5588360.855189748,-2568.512939453125,-6658.203125,-901.8604736328125,0.0
1340.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1340.0,1,3751474.880360425,-2182013.3374753953,5590031.992439157,2563.2763671875,6663.8720703125,890.3558959960938,0.0
1340.0,2,-3742426.7609744063,2208536.3865543525,-5588360.674254912,-2568.383056640625,-6657.85546875,-901.8065185546875,0.0
1350.0,1,3776946.2879780172,-2115271.194276995,5598621.222537435,2531.00537109375,6684.556640625,827.4901733398438,0.0
1350.0,2,-3767949.887789218,2141853.072311789,-5597064.786300465,-2536.2421875,-6678.80712890625,-839.0159301757812,0.0
1350.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1350.0,1,3776945.863586995,-2115272.3605983467,5598621.0619314965,2530.8779296875,6684.20654296875,827.4422607421875,0.0
1350.0,2,-3767949.4590904363,2141854.2341704336,-5597064.6171004595,-2536.11376953125,-6678.45849609375,-838.9654541015625,0.0
1360.0,1,3802092.017951134,-2048330.3746694038,5606580.682785615,2498.352783203125,6704.1904296875,764.48193359375,0.0
1360.0,2,-3793148.6091038957,2074968.3791182854,-5605139.819788251,-2503.71630859375,-6698.71240234375,-776.0750732421875,0.0
1360.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1360.0,1,3802091.5979402605,-2048331.5440563285,5606580.533988394,2498.22705078125,6703.83984375,764.4375610351562,0.0
1360.0,2,-3793148.1846958427,2074969.5442367883,-5605139.66234354,-2503.589111328125,-6698.36279296875,-776.0281372070312,0.0
1370.0,1,3826909.984407199,-1981196.7388906872,5613909.670374983,2465.450439453125,6723.12158203125,701.3897094726562,0.0
1370.0,2,-3818020.8167365016,2007888.1465467133,-5612585.028482224,-2470.9375,-6717.9169921875,-713.0451049804688,0.0
1370.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1370.0,1,3826909.5688184253,-1981197.9112178953,5613909.533401734,2465.32568359375,6722.76953125,701.348876953125,0.0
1370.0,2,-3818020.396662821,2007889.314801579,-5612584.882811959,-2470.8115234375,-6717.56591796875,-713.0016479492188,0.0
1380.0,1,3851397.699367381,-1913877.3277755836,5620607.3810771415,2432.30029296875,6741.34716796875,638.2206420898438,0.0
1380.0,2,-3842563.9956583753,1940619.3912905257,-5619399.555898597,-2437.908447265625,-6736.41845703125,-649.9329223632812,0.0
1380.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1380.0,1,3851397.288242201,-1913878.502917813,5620607.255941798,2432.177001953125,6740.99462890625,638.183349609375,0.0
1380.0,2,-3842563.5799622885,1940620.5625581713,-5619399.422020619,-2437.78369140625,-6736.06689453125,-649.89306640625,0.0
1390.0,1,3875552.701724216,-1846379.198872329,5626673.081723685,2398.905517578125,6758.8662109375,574.9817504882812,0.0
1390.0,2,-3866775.657198845,1873169.147945746,-5625582.61634576,-2404.6318359375,-6754.2158203125,-586.7457885742188,0.0
1390.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1390.0,1,3875552.2951038275,-1846380.3767039957,5626672.968438826,2398.78369140625,6758.5126953125,574.9480590820312,0.0
1390.0,2,-3866775.2459233208,1873170.3221022312,-5625582.4942765925,-2404.50830078125,-6753.86328125,-586.70947265625,0.0
1400.0,1,3899372.5574885863,-1778709.4256882663,5632106.110279692,2365.268798828125,6775.67724609375,511.6802978515625,0.0
1400.0,2,-3890653.3393028765,1805544.468266233,-5631133.495021423,-2371.1103515625,-6771.30712890625,-523.4906616210938,0.0
1400.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1400.0,1,3899372.1554138632,-1778710.6060835929,5632106.008856575,2365.148193359375,6775.3232421875,511.650146484375,0.0
1400.0,2,-3890652.932490591,1805545.645187296,-5631133.384776268,-2370.98828125,-6770.9541015625,-523.4578857421875,0.0
1410.0,1,3922854.860034527,-1710875.0969347216,5636905.875909269,2331.392578125,6791.77880859375,448.3232727050781,0.0
1410.0,2,-3914194.6067867274,1737752.4204175146,-5636051.548101872,-2337.3466796875,-6787.69091796875,-460.17474365234375,0.0
1410.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1410.0,1,3922854.462546,-1710876.2797677263,5636905.786357797,2331.2734375,6791.423828125,448.29669189453125,0.0
1410.0,2,-3914194.2044800315,1737753.5999786218,-5636051.449694588,-2337.22607421875,-6787.3369140625,-460.1455383300781,0.0
1420.0,1,3945997.230341978,-1642883.3157705942,5641071.859032968,2297.280029296875,6807.1689453125,384.9178466796875,0.0
1420.0,2,-3937397.0515917167,1669800.0882289412,-5640336.202823178,-2303.343505859375,-6803.365234375,-396.8050842285156,0.0
1420.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1420.0,1,3945996.837479835,-1642884.500915129,5641071.781361715,2297.162353515625,6806.8134765625,384.89483642578125,0.0
1420.0,2,-3937396.6538326796,1669801.2703052866,-5640336.1162663335,-2303.22412109375,-6803.0107421875,-396.7794189453125,0.0
1430.0,1,3968797.3172375183,-1574741.1990449454,5644603.611377266,2262.93359375,6821.84716796875,321.4711608886719,0.0
1430.0,2,-3960258.293036289,1601694.5704442372,-5643986.957554648,-2269.103759765625,-6818.3291015625,-333.3888244628906,0.0
1430.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1430.0,1,3968796.9290416017,-1574742.3863746845,5644603.54559346,2262.8173828125,6821.49072265625,321.45172119140625,0.0
1430.0,2,-3960257.899866655,1601695.7549107631,-5643986.882859462,-2268.98583984375,-6817.9736328125,-333.3667297363281,0.0
1440.0,1,3991252.7976329685,-1506455.8765385495,5647500.756015891,2228.3564453125,6835.8115234375,257.9903564453125,0.0
1440.0,2,-3982775.978066046,1533442.9799705395,-5647003.381864107,-2234.6298828125,-6832.5810546875,-269.9330749511719,0.0
1440.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1440.0,1,3991252.414142776,-1506457.0659270217,5647500.702125433,2228.241455078125,6835.4541015625,257.9744873046875,0.0
1440.0,2,-3982775.5895272302,1533444.1667019592,-5647003.319040474,-2234.513427734375,-6832.22509765625,-269.9145202636719,0.0
1450.0,1,4013361.376761929,-1438034.490204612,5649762.987403212,2193.551025390625,6849.06103515625,194.48257446289062,0.0
1450.0,2,-4004947.7815019134,1465052.443126017,-5649385.116575316,-2199.925048828125,-6846.11962890625,-206.44497680664062,0.0
1450.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1450.0,1,4013360.9980165623,-1438035.6815252956,5649762.9454106465,2193.4375,6848.703125,194.4702606201172,0.0
1450.0,2,-4004947.3976350008,1465053.6319968896,-5649385.065631813,-2199.809814453125,-6845.7626953125,-206.42999267578125,0.0
1460.0,1,4035120.7884141183,-1369484.193408737,5651390.071399509,2158.5205078125,6861.59423828125,130.95492553710938,0.0
1460.0,2,-4026771.4062864035,1396530.0988862067,-5651131.873817427,-2164.99169921875,-6858.94384765625,-142.93165588378906,0.0
1460.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1460.0,1,4035120.4144524112,-1369485.3865347127,5651390.041308029,2158.408447265625,6861.236328125,130.94619750976562,0.0
